survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alone,class_mean_fare,class_mean_age,fare_zscore
True,1,female,15.0,0,1,211.3375,S,First,child,False,Southampton,False,84.19351635514018,38.16084112149533,3.608666412443748
True,1,male,31.0,1,0,57.0,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.5013800523565762
True,3,female,4.0,0,1,13.4167,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.376085201503226
True,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,0.4912289628108992
False,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
False,1,male,60.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
False,2,male,52.0,0,0,13.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.374408117490622
False,3,male,44.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,3,female,21.5,0,0,7.7333,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.4905094425264344
False,1,male,49.0,1,1,110.8833,C,First,man,True,Cherbourg,False,84.19351635514018,38.16084112149533,1.5862158383870948
False,3,male,42.0,0,0,7.65,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4921865265390384
True,1,female,18.0,1,0,227.525,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,3.9345703434644728
True,1,male,35.0,0,0,26.2875,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.1169565951476094
False,3,female,18.0,0,1,14.4542,C,Third,woman,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.3551971503258359
False,3,male,25.0,0,0,7.7417,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49034032481087764
False,3,male,26.0,1,0,7.8542,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.4880753554061005
False,2,male,39.0,0,0,26.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.12274485029315124
True,2,female,45.0,0,0,13.5,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.374408117490622
True,1,male,42.0,0,0,26.2875,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.1169565951476094
True,1,female,22.0,0,0,151.55,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,2.404961005438245
True,3,male,25.0,1,1,15.2458,C,Third,man,True,Cherbourg,False,13.675550101832993,24.802281059063137,-0.33925981894075447
True,1,female,24.0,0,0,49.5042,C,First,woman,False,Cherbourg,True,84.19351635514018,38.16084112149533,0.3504666508958721
False,1,male,40.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
True,1,male,48.0,1,0,52.0,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.40071474547758795
False,3,male,29.0,0,0,9.4833,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4552765851187885
False,2,male,52.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,3,male,19.0,0,0,7.65,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4921865265390384
True,1,female,38.0,0,0,227.525,C,First,woman,False,Cherbourg,True,84.19351635514018,38.16084112149533,3.9345703434644728
True,2,female,27.0,0,0,10.5,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,male,25.0,0,0,15.5,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.33414199473902667
False,3,male,33.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
True,2,female,6.0,0,1,33.0,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,0.01818657933743239
False,3,male,17.0,1,0,7.0542,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.5041818045067386
False,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,2,male,50.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,1,male,27.0,1,0,53.1,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.4228611129909654
False,3,male,20.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
True,2,female,30.0,3,0,21.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.22341015717213955
True,3,female,21.5,0,0,7.7375,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.49042488366865605
False,2,male,25.0,1,0,26.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,female,25.0,1,0,7.925,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.48664993466069395
True,1,female,29.0,0,0,211.3375,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,3.608666412443748
False,3,male,11.0,0,0,18.7875,C,Third,child,False,Cherbourg,True,13.675550101832993,24.802281059063137,-0.26795455546609187
False,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.6462044460638905
False,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,2,male,23.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,3,male,28.5,0,0,16.1,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.3220621579135481
False,3,female,48.0,1,3,34.375,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,0.045869538729154176
True,1,male,35.0,0,0,512.3292,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,9.668550782149426
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,male,40.0,0,0,30.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.0422126047899606
False,1,male,36.0,1,0,78.85,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.941287443417755
True,1,female,21.0,2,2,262.375,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,4.636207532411021
False,3,male,24.0,1,0,16.1,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.3220621579135481
True,3,male,31.0,0,0,7.925,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
False,1,male,70.0,1,1,71.0,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.7832429116177435
False,3,male,16.0,1,1,20.25,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.2385099532039878
True,2,female,30.0,0,0,13.0,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
False,1,male,19.0,1,0,53.1,S,First,man,True,Southampton,False,84.19351635514018,38.16084112149533,0.4228611129909654
False,3,male,31.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
True,2,female,4.0,1,1,23.0,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,-0.18314403442054422
True,3,male,6.0,0,1,12.475,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.3950445054008146
False,3,male,33.0,0,0,9.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4549403629938127
False,3,male,23.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,2,female,48.0,1,2,65.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,0.6624445433629575
True,2,male,0.67,1,1,14.5,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,-0.35427505611482435
False,3,male,28.0,0,0,7.7958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.489251126190447
False,2,male,18.0,0,0,11.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.41467424024221733
False,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,1,female,33.0,0,0,86.5,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,1.0953053629426073
False,3,male,25.0,0,0,14.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.35427505611482435
False,3,male,41.0,0,0,7.125,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5027563837613321
True,3,male,20.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
True,1,female,36.0,1,2,120.0,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,1.769762919031829
False,3,male,16.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
True,1,female,51.0,1,0,77.9583,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.9233347925889563
False,1,male,40.0,0,0,39.6,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.151064784417697
False,3,female,30.5,0,0,7.75,Q,Third,woman,False,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,25.0,1,0,24.15,Q,Third,man,True,Queenstown,False,13.675550101832993,24.802281059063137,-0.15999101383837694
False,3,male,32.0,0,0,8.3625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.47784172030878247
False,3,male,24.0,0,0,9.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4549403629938127
False,3,male,48.0,0,0,7.8542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4880753554061005
False,2,female,57.0,0,0,10.5,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
True,2,female,54.0,1,3,23.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.18314403442054422
False,3,male,18.0,0,0,7.75,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
True,3,female,5.0,0,0,12.475,S,Third,child,False,Southampton,True,13.675550101832993,24.802281059063137,-0.3950445054008146
False,3,male,25.0,0,0,7.7375,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49042488366865605
True,1,female,43.0,0,1,211.3375,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,3.608666412443748
True,3,female,13.0,0,0,7.2292,C,Third,child,False,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
True,1,female,17.0,1,0,57.0,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.5013800523565762
False,1,male,29.0,0,0,30.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.0422126047899606
False,3,male,25.0,1,2,23.45,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.1740841568014353
False,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5042663633645169
False,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5002397510893574
True,3,female,18.0,0,0,7.4958,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.49529104460318635
False,3,male,8.0,4,1,29.125,Q,Third,child,False,Queenstown,False,13.675550101832993,24.802281059063137,-0.05982903349378355
True,3,male,1.0,1,2,20.575,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.2319667082568536
False,1,male,46.0,0,0,79.2,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,0.9483340148992845
False,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
False,2,male,16.0,0,0,26.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,female,21.5,8,2,69.55,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,0.7540499726228369
False,1,male,40.0,0,0,30.6958,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.028204020684680614
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,1,female,49.0,0,0,25.9292,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,-0.12417027103855768
True,3,female,31.0,0,0,8.6833,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4713830342194266
False,3,male,30.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
False,3,female,30.0,1,1,24.15,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.15999101383837694
False,2,male,34.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,2,female,31.0,1,1,26.25,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.11771158494920184
True,1,male,11.0,1,2,120.0,S,First,child,False,Southampton,False,84.19351635514018,38.16084112149533,1.769762919031829
True,3,male,0.42,0,1,8.5167,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.4747372022446345
True,3,male,27.0,0,0,6.975,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5057763429677017
False,3,male,31.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,1,male,39.0,0,0,0.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.6462044460638905
False,3,female,18.0,0,0,7.775,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,2,male,39.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,1,female,33.0,1,0,53.1,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.4228611129909654
False,3,male,26.0,0,0,7.8875,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4874049244622864
False,3,male,39.0,0,0,24.15,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.15999101383837694
False,2,male,35.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,female,6.0,4,2,31.275,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.016542951535818605
False,3,male,30.5,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
False,1,male,40.0,0,0,0.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.6462044460638905
False,3,female,23.0,0,0,7.925,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
False,2,male,31.0,1,1,37.0042,C,Second,man,True,Cherbourg,False,20.662183152173913,29.86320652173913,0.09880338369840133
False,3,male,43.0,0,0,6.45,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5163462001899956
False,3,male,10.0,3,2,27.9,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.08449203367913571
True,1,female,52.0,1,1,93.5,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,1.236236792573191
True,3,male,27.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
False,1,male,38.0,0,0,0.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.6462044460638905
True,3,female,27.0,0,1,12.475,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.3950445054008146
False,3,male,2.0,4,1,39.6875,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,0.15282642728807924
False,3,male,25.0,0,0,6.95,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.5062796695020967
False,3,male,25.0,0,0,56.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,0.4912289628108992
True,2,male,1.0,0,2,37.0042,C,Second,child,False,Cherbourg,False,20.662183152173913,29.86320652173913,0.09880338369840133
True,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
True,3,female,15.0,1,0,14.4542,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.3551971503258359
True,2,male,0.83,1,1,18.75,S,Second,child,False,Southampton,False,20.662183152173913,29.86320652173913,-0.2687095452676843
False,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
False,3,male,23.0,0,0,7.8542,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4880753554061005
False,3,male,18.0,0,0,8.3,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.47910003664476986
True,1,female,39.0,1,1,83.1583,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,1.0280267117431041
False,3,male,21.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
False,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4841333019887193
True,3,male,32.0,0,0,56.4958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,0.4912289628108992
True,1,male,40.0,0,0,29.7,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.04825252320269991
False,3,male,20.0,0,0,7.925,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48664993466069395
False,2,male,16.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
True,1,female,30.0,0,0,31.0,C,First,woman,False,Cherbourg,True,84.19351635514018,38.16084112149533,-0.022079543414162937
False,3,male,34.5,0,0,6.4375,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.516597863457193
False,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4718018018960432
False,3,male,42.0,0,0,7.55,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4941998326766181
False,3,male,25.0,8,2,69.55,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,0.7540499726228369
False,3,male,35.0,0,0,7.8958,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,2,male,28.0,0,1,33.0,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,0.01818657933743239
True,1,female,35.0,1,0,89.1042,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,1.1477358813774596
False,3,male,4.0,4,2,31.275,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.016542951535818605
False,3,male,74.0,0,0,7.775,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48966989386706367
False,3,female,9.0,1,1,15.2458,C,Third,child,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.33925981894075447
True,1,female,16.0,0,1,39.4,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.1470381721425374
False,2,female,44.0,1,0,26.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
True,3,female,18.0,0,1,9.35,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.4579603222001823
True,1,female,45.0,1,1,164.8667,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,2.67306694386133
True,1,male,51.0,0,0,26.55,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.11167166653646252
True,3,female,24.0,0,3,19.2583,C,Third,woman,False,Cherbourg,False,13.675550101832993,24.802281059063137,-0.25847591017036636
False,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,13.675550101832993,24.802281059063137,-0.500658518765974
False,3,male,41.0,2,0,14.1083,S,Third,man,True,Southampton,False,13.675550101832993,24.802281059063137,-0.3621611762557243
False,2,male,21.0,1,0,11.5,S,Second,man,True,Southampton,False,20.662183152173913,29.86320652173913,-0.41467424024221733
True,1,female,48.0,0,0,25.9292,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,-0.12417027103855768
False,3,female,21.5,8,2,69.55,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,0.7540499726228369
False,2,male,24.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,2,female,42.0,0,0,13.0,S,Second,woman,False,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,2,female,27.0,1,0,13.8583,C,Second,woman,False,Cherbourg,False,20.662183152173913,29.86320652173913,-0.36719444159967374
False,1,male,31.0,0,0,50.4958,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,0.37043059455611316
False,3,male,25.0,0,0,9.5,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4549403629938127
True,3,male,4.0,1,1,11.1333,S,Third,child,False,Southampton,False,13.675550101832993,24.802281059063137,-0.4220570338487224
False,3,male,26.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,female,47.0,1,1,52.5542,S,First,woman,False,Southampton,False,84.19351635514018,38.16084112149533,0.41187248809205507
False,1,male,33.0,0,0,5.0,S,First,man,True,Southampton,True,84.19351635514018,38.16084112149533,-0.5455391391849022
False,3,male,47.0,0,0,9.0,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.4650068936817115
True,2,female,28.0,1,0,24.0,C,Second,woman,False,Cherbourg,False,20.662183152173913,29.86320652173913,-0.16301097304474657
True,3,female,15.0,0,0,7.225,C,Third,child,False,Cherbourg,True,13.675550101832993,24.802281059063137,-0.5007430776237524
False,3,male,20.0,0,0,9.8458,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.44797835037006184
False,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
True,1,female,56.0,0,1,83.1583,C,First,woman,False,Cherbourg,False,84.19351635514018,38.16084112149533,1.0280267117431041
True,2,female,25.0,0,1,26.0,S,Second,woman,False,Southampton,False,20.662183152173913,29.86320652173913,-0.12274485029315124
False,3,male,33.0,0,0,7.8958,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.48723782005286725
False,3,female,22.0,0,0,10.5167,S,Third,woman,False,Southampton,True,13.675550101832993,24.802281059063137,-0.4344710794930392
False,2,male,28.0,0,0,10.5,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.434807301618015
False,3,male,25.0,0,0,7.05,S,Third,man,True,Southampton,True,13.675550101832993,24.802281059063137,-0.5042663633645169
False,3,female,39.0,0,5,29.125,Q,Third,woman,False,Queenstown,False,13.675550101832993,24.802281059063137,-0.05982903349378355
False,2,male,27.0,0,0,13.0,S,Second,man,True,Southampton,True,20.662183152173913,29.86320652173913,-0.38447464817852084
True,1,female,19.0,0,0,30.0,S,First,woman,False,Southampton,True,84.19351635514018,38.16084112149533,-0.0422126047899606
False,3,female,21.5,1,2,23.45,S,Third,woman,False,Southampton,False,13.675550101832993,24.802281059063137,-0.1740841568014353
True,1,male,26.0,0,0,30.0,C,First,man,True,Cherbourg,True,84.19351635514018,38.16084112149533,-0.0422126047899606
False,3,male,32.0,0,0,7.75,Q,Third,man,True,Queenstown,True,13.675550101832993,24.802281059063137,-0.49017322040145855
